pos,neg,neu,compound,Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude
0.483,0.0,0.517,0.4215,@ADE_AEG,@QueenOfDBlues @SympLySimi @MBuhari Lol,2020-04-01 22:26:06,und,,0.0,0.0,@QueenOfDBlues,StepUp,Don't get it twisted,135.0,564.0,75.0,12.0,0.0,False,,
0.089,0.038,0.873,0.4588,@fatimaabas2222,"@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct According to what I listened to on news, this program has been ongoing, it was initially 5000 naira and now they are being given 20k as upfront, meaning they will not receive there usual 5k in d next 2months, its like paying salary earners upfront. This is no help 4rm Government",2020-04-01 22:25:59,en,,0.0,0.0,@BashirAhmaad,twitblogger,"Advocate for Girl-Child Education
Entrepreneur, *founder /SiSters SiSters👭 Facebook group
$Abusite$",1649.0,2205.0,272.0,290.0,0.0,False,,
0.0,0.0,1.0,0.0,@IAmNotASaintNo1,@OlugbengaAjewo1 @womenvoiceNG_ @MBuhari Show off picture na,2020-04-01 22:25:55,en,,0.0,0.0,@OlugbengaAjewo1,Itunu-Oluwa,"Your life journey cannot be understood by anyone, not family or friends. No one can make sense of it but you,so live ur life 👂🏾 I believe in miracle #CFC",1808.0,1520.0,131.0,80.0,0.0,False,,
0.0,0.0,1.0,0.0,@Adeolu16572819,@usonkakelechi @renoomokri @OnwardNG @NGRPresident @GarShehu @GEJonathan @MBuhari What is the mean of this,2020-04-01 22:25:51,en,,1.0,0.0,@usonkakelechi,Adeolu,,101.0,64.0,20.0,3.0,0.0,False,,
0.0,0.115,0.885,-0.1761,@OJOMONDAY10,"@renoomokri @MBuhari Ojo Monday Olorunfemi
0738311630
Access bank,please it's really hard here sir. https://t.co/46wWqjjXg7",2020-04-01 22:25:33,en,,0.0,0.0,@renoomokri,Oluwafemi,,95.0,289.0,158.0,12.0,0.0,False,,
0.0,0.0,1.0,0.0,@SydneyOfficia,@AishaYesufu @elrufai @MBuhari @PoliceNG @HQNigerianArmy @DefenceInfoNG Where? Is Dadiyata Now,2020-04-01 22:25:28,en,,0.0,0.0,@AishaYesufu,Sydney Icon,"Civilian Soldier| Advocate| Environmentalist| Fashion| @FCBarcelona| Messi| Conscious Concerned Citizen| Revolutionist| Democrat| I Think, Therefore I Play.",17334.0,7628.0,2857.0,826.0,3.0,False,,
0.535,0.0,0.465,0.7096,@AzukaJnr,"@BashirAhmaad @MBuhari @FMHDSD God, please, have mercy on us",2020-04-01 22:25:23,en,,0.0,0.0,@BashirAhmaad,Azuka Jnr Azuka,,6096.0,1274.0,288.0,144.0,4.0,False,,
0.0,0.196,0.804,-0.5994,@AishaYesufu,"Dadiyata's family has been in anguish for 8 months today.
#WhereIsDadiyata?
#AbductedAugust1st2019
@elrufai @MBuhari @PoliceNG @HQNigerianArmy @DefenceInfoNG https://t.co/XLTtu8X7ja",2020-04-01 22:25:23,en,,23.0,24.0,,Aisha Yesufu,"I do not do Labels. I am ME. I say it as it is. My mum says in my court nobody wins.
You would either love me or hate me and either one is perfectly okay!",269256.0,13945.0,389.0,173835.0,373.0,False,,
0.0,0.0,1.0,0.0,@sakwuru2,@NGRPresident @MBuhari How and where will people access it?,2020-04-01 22:25:19,en,,0.0,0.0,@NGRPresident,sakwuru,A life dedicated and sustained by God,94.0,23.0,209.0,40.0,0.0,False,,
0.0,0.112,0.888,-0.5994,@aniekanbekeh,"@Lucasscot_101 @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Anyone behind looting of this funds will die of  COVID-19 be it in Aso-rock, north or anywhere, you and your household will not survive this pandemic  .",2020-04-01 22:25:17,en,,0.0,0.0,@Lucasscot_101,anatomy textbook,"anatomist, gym instructor and a son... welcome to my official twitter account, if you follow, i follow back😉😉😉",547.0,274.0,696.0,267.0,0.0,False,,
0.086,0.173,0.741,-0.4767,@coolsmug,@lurrenz2015 @Imamofpeace @MBuhari You can't use the  Work of God to mislead ppl. He who do it shall be doomed,2020-04-01 22:25:02,en,,1.0,0.0,@lurrenz2015,Idris Yusuph Olatunji,"Big time gud pple fan, Cul bt ain't gen2 0% self philosophy only Allah's way.
Messi fan, PMB and POS always on my mind 4 Nigeria gr8 future. Student of History",3129.0,5095.0,356.0,122.0,0.0,False,,
0.206,0.0,0.794,0.3818,@SydneySaka,@yusuffhazeez @jaznasnbc @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct My assumption is clear.,2020-04-01 22:25:02,en,NG,0.0,0.0,@yusuffhazeez,SydneySaka🎲,"If it doesn't matter, let it be.
Microinfluencer💬
Brand Promoter🔗
Real Estate Consultant 🏢
Whatsapp: +2349013573913",25151.0,108623.0,7961.0,11383.0,2.0,False,,
0.0,0.0,1.0,0.0,@Mzr_islem,@Kessunberber @doulnoun @Idir31813318 @BentBladi0 @ZuhirBenslama @mustang_texas @djebarak @samah10102584 @dzmohammed39 @Sanstort1964 @AmirDjaouadi @aissamraghibi3 @timetwopanic6 @zeerzidane @TamaraTamara142 @epsilonov71 @MBuhari Cette crise va peut être créé des religions nouvelles le monde va changer chuia.,2020-04-01 22:24:51,fr,,3.0,0.0,@Kessunberber,Islem Mezouar,"I get up in the morning and, I go to bed at night. In between, I occupy myself as best I can. ♤",7197.0,10884.0,1829.0,417.0,1.0,False,,
0.078,0.0,0.922,0.3724,@youngmedicmum,@BashirAhmaad @MBuhari @FMHDSD I thought we had 36 states plus FCT. so which two states have been left out? So we can know the states that don't have poor people in them.,2020-04-01 22:24:32,en,,1.0,0.0,@BashirAhmaad,youngmedicmum🇧🇪,#wife #mother #daughter #sister #doc in that order. 💋💋,2270.0,1453.0,376.0,215.0,1.0,False,,
0.228,0.137,0.636,0.2153,@pamilerin4excel,"@renoomokri @MBuhari Am not poor sir, am broke, my shop is lock down @renoomokri 0252903509 Gt",2020-04-01 22:24:25,en,,0.0,0.0,@renoomokri,Okunade Ade Samson,LIFE..Live In For Experience,61.0,109.0,100.0,16.0,0.0,False,,
0.088,0.0,0.912,0.3818,@AishaYesufu,"While you are thinking of how to while away the time, Dadiyata's family is thinking whether he is still alive.
#WhereIsDadiyata?
#AbductedAugust1st2019
@elrufai @MBuhari @PoliceNG @HQNigerianArmy @DefenceInfoNG https://t.co/kXP9wS0JUv",2020-04-01 22:24:22,en,,25.0,15.0,,Aisha Yesufu,"I do not do Labels. I am ME. I say it as it is. My mum says in my court nobody wins.
You would either love me or hate me and either one is perfectly okay!",269256.0,13945.0,389.0,173835.0,373.0,False,,
0.0,0.0,1.0,0.0,@igwe_johnny,@ishakaa @fash360degree @naghajah @Queenzinni @MAmedeker @rabiumaude @MBuhari @Banjy47 https://t.co/P39zNFblsc,2020-04-01 22:24:18,und,,0.0,0.0,@ishakaa,IGWE NA GHANA,Johnny Electricals and Child Advocate. defender of people with disabilities and chairman rangers Fc fans in Ghana of @rangersIntFc,35683.0,15509.0,1804.0,973.0,0.0,False,,
0.0,0.0,1.0,0.0,@DbSpecialforce,@renoomokri @MBuhari 0107937804 gtb,2020-04-01 22:24:13,und,,0.0,0.0,@renoomokri,@Db Sf,"Train Hard Fight Easy, Special Forces",40.0,33.0,342.0,5.0,0.0,False,,
0.0,0.0,1.0,0.0,@JoOlukorede,"@fash360degree @NGRPresident @MBuhari There is so much I wanted to say to you before.. then I checked your bio and saw how you spelt Twitter.. ""Out of the abundance (or otherwise) of knowledge, the mouth speaks""",2020-04-01 22:24:04,en,,0.0,0.0,@fash360degree,Olukorede Joseph,"MUSiC LOVER! GOSPEL MUSIC LOVER!! Singer, Song writer, Linguist...",70.0,1052.0,150.0,15.0,0.0,False,,
0.0,0.0,1.0,0.0,@OkoyomonChrist1,@renoomokri @MBuhari 0126973928 gtbank Christopher okoyomon,2020-04-01 22:23:54,in,,0.0,0.0,@renoomokri,Hon. Chris4humanity,"I am chris4humanity, a Naturalist with so much love for animals and nature, an Agriculturist, a leader, a humanitarian, SDGs volunteer and a lover of Jesus.",477.0,409.0,316.0,185.0,0.0,False,,
0.0,0.0,1.0,0.0,@911_boston,@renoomokri @MBuhari Chaiii,2020-04-01 22:23:53,hi,,0.0,0.0,@renoomokri,Chairman for life,If you want to survive get sense n life    period😍😍😍,1621.0,3883.0,150.0,53.0,0.0,False,,
0.0,0.0,1.0,0.0,@NwabunwanneRaph,@ElvisChinedu12 @MBuhari @MaziNnamdiKanu Look at his next you will see rubber mask he wear is open at his neck because he come to address animals in the zoo from @cuba https://t.co/rljazuLWJH,2020-04-01 22:23:47,en,,0.0,0.0,@ElvisChinedu12,Nwabunwanne Rapheal,,18018.0,441.0,4987.0,686.0,1.0,False,,
0.0,0.041,0.959,-0.1027,@Ik_enna,@draymode @AbbaKiski @NCDCgov @foundation_ma @Fmohnigeria @FMICNigeria @Sadiya_farouq @nigerianports @LSMOH @DrEOEhanire @AfricaCDC @nighealthwatch @EpidAlert @WHONigeria @MBuhari FG don't have such amount of money to pay every citizen 5k now multiply it with over 180M ppl,2020-04-01 22:23:46,en,,0.0,0.0,@draymode,Ikenna,"Football Analyst, @FCBarcelona fan",789.0,246.0,112.0,49.0,0.0,False,,
0.0,0.0,1.0,0.0,@iamgbadurami,@CustomsNG @MinOfInteriorNG @NGRPresident @NGRSenate @akinalabi @ShinaPeller @DrAhmadLawan @femigbaja @HouseNGR @MBuhari @ProfOsinbajo @raufaregbesola @BashirAhmaad @FemAdesina @GarShehu @OfficialAPCNg @OfficialPDPNig @FinMinNigeria @nassnigeria https://t.co/6QxdEKW5Tu,2020-04-01 22:23:42,und,,0.0,0.0,@CustomsNG,Mattaniah Gbadurami,Food Engineering Graduate || Freelance Photographer || Multimedia Consultant ||,894.0,71.0,260.0,89.0,1.0,False,,
0.065,0.0,0.935,0.4019,@ihos15,@BashirAhmaad @MBuhari @FMHDSD O ri gbogbo yin ti https://t.co/ROU7cdo4RB day u will definitely go off from this duniya. And akant for all ur doing. How did u guys cm in  inclusion of who deserve this money n whu is not entitle?E ti ya wereh.,2020-04-01 22:23:39,en,,0.0,0.0,@BashirAhmaad,H.O. Salawudeen,"Bsc  Biochemistry
Msc Nutrition Biochemistry
Fashion designer
Farmer
Omo Iwo ponbele
+2348144889344, 09035200019",11433.0,57.0,1155.0,218.0,1.0,False,,
0.098,0.0,0.902,0.3612,@Mike22765631,"@BashirAhmaad If you can write one @MBuhari quote like this since he was born till now, I will go round lagos naked for one week....",2020-04-01 22:23:39,en,,0.0,0.0,@BashirAhmaad,MIKE❤️,Just a good guy,63.0,23.0,233.0,3.0,0.0,False,,
0.203,0.05,0.747,0.8555,@Suleima41681020,"@BOGbadamosi @The_Seeker76 @MBuhari This man deserves a medal for gallantry and speaking the truth.Provide the soldiers with equipment and strong leaders like Adeniyi and BH will be history. Why hasn't the army any attack helicopters of its own as part of its arsenal,and not to wait for the air force to deploy.",2020-04-01 22:23:38,en,,1.0,2.0,@BOGbadamosi,Suleiman Abubakar,"Nationalist,Entrepreneur.",16367.0,6500.0,423.0,134.0,0.0,False,,
0.159,0.059,0.782,0.6295,@ameer335933,"This goes straight to the president muhammadu buhari,sir if Corona didn't kill us this your mopol can do so,the question is that who give them permission to be beating up people parent like this,which is not good,today in Abuja.
@MBuhari 
@PoliceNG 
@ameer335933 
@JaafarSJaafar https://t.co/SU5BCFP6UA",2020-04-01 22:23:24,en,,1.0,0.0,,Dan jarida_,"#journalist
Battle:The duty of youth is to challenge corruption.
/i collects/writes/distributes/the news/or current information to the public.",41.0,319.0,482.0,48.0,0.0,False,,
0.0,0.0,1.0,0.0,@Kessunberber,@Mzr_islem @doulnoun @Idir31813318 @BentBladi0 @ZuhirBenslama @mustang_texas @djebarak @samah10102584 @dzmohammed39 @Sanstort1964 @AmirDjaouadi @aissamraghibi3 @timetwopanic6 @zeerzidane @TamaraTamara142 @epsilonov71 @MBuhari Ah!...aya d'accords.😂,2020-04-01 22:23:10,fr,,1.0,0.0,@Mzr_islem,Avdenour l'AFRICAIN,"« c'est un exilé, un non-citoyen, ce qui lui ménage une certaine distance relativement à ceux qui sont plongés dans le feu de l'action »
De savoirs avide il fut",7302.0,3145.0,883.0,189.0,2.0,False,,
0.353,0.0,0.647,0.5994,@yusuffhazeez,@Lucasscot_101 @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct God bless u bro... Na scam...,2020-04-01 22:23:01,en,,0.0,0.0,@Lucasscot_101,Abdul_Hazeez,,227.0,100.0,65.0,21.0,0.0,False,,
0.0,0.0,1.0,0.0,@usonkakelechi,@renoomokri @OnwardNG @Adeolu16572819 @NGRPresident @GarShehu @GEJonathan @MBuhari This man get street sense!,2020-04-01 22:22:55,en,,0.0,0.0,@renoomokri,kacy✍️,"🙏
 #Entrepreneur. Writer. 
 Teaching and selling is my quick-to-do!
 I retweet to magnify wisdom.",321.0,128.0,304.0,80.0,5.0,False,,
0.22,0.089,0.691,0.6114,@Wisegoody3,@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Nonsense ! What happen to bvn ? Must they share the money through analogue which is the best way for corruption,2020-04-01 22:22:52,en,,0.0,0.0,@BashirAhmaad,Wisegoody,"Founder Wiseview Tech
#SecurityTech",7.0,1.0,52.0,1.0,0.0,False,,
0.0,0.268,0.732,-0.5106,@boledtech,@realFFK @MBuhari @Trevornoah A big insult on Nigeria and indeed Africa.,2020-04-01 22:22:51,en,,0.0,0.0,@realFFK,Edward A. Bolaji,"Easy going person, loved and want to be love in return.",79.0,13.0,219.0,14.0,0.0,False,,
0.0,0.0,1.0,0.0,@aniekanbekeh,@Lucasscot_101 @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Amen...,2020-04-01 22:22:43,en,,1.0,0.0,@Lucasscot_101,anatomy textbook,"anatomist, gym instructor and a son... welcome to my official twitter account, if you follow, i follow back😉😉😉",547.0,274.0,696.0,267.0,0.0,False,,
0.0,0.0,1.0,0.0,@Mzr_islem,@Idir31813318 @Kessunberber @BentBladi0 @ZuhirBenslama @mustang_texas @djebarak @doulnoun @samah10102584 @dzmohammed39 @Sanstort1964 @AmirDjaouadi @aissamraghibi3 @timetwopanic6 @zeerzidane @TamaraTamara142 @epsilonov71 @MBuhari Wollah dthakt 🤣 https://t.co/7JWi5HwKB8,2020-04-01 22:22:41,in,,2.0,0.0,@Idir31813318,Islem Mezouar,"I get up in the morning and, I go to bed at night. In between, I occupy myself as best I can. ♤",7197.0,10884.0,1829.0,417.0,1.0,False,,
0.248,0.029,0.722,0.8658,@enoruwakenneth,"This is not time for politics #COVID19. We have to get serious as a government. Are we having local production of nose masks? Nigerians must be be protected, safe and valued. Can you please let @MBuhari know this.",2020-04-01 22:22:28,en,,0.0,0.0,,Kenneth ENORUWA,"#Financial & Management #Consultant, Training Services Provider, an #Entrepreneur. Admires Quality #Leadership & Corporate #Excellence.",754.0,258.0,486.0,90.0,0.0,False,,
0.0,0.0,1.0,0.0,@OkediVictor2,"@renoomokri @MBuhari Thankyou Sir for coming to our aid
3946915574
Firstbank",2020-04-01 22:22:19,en,,0.0,0.0,@renoomokri,Okedi Victor,life is a journey,13.0,3.0,285.0,9.0,0.0,False,,
0.0,0.295,0.705,-0.8316,@AishaYesufu,"While you are angry at being forced into captivity, Dadiyata is probably fighting for his life.
#WhereIsDadiyata?
#AbductedAugust1st2019
@elrufai @MBuhari @PoliceNG @HQNigerianArmy @DefenceInfoNG https://t.co/JaiTDkAGoj",2020-04-01 22:22:15,en,,58.0,34.0,,Aisha Yesufu,"I do not do Labels. I am ME. I say it as it is. My mum says in my court nobody wins.
You would either love me or hate me and either one is perfectly okay!",269256.0,13945.0,389.0,173835.0,373.0,False,,
0.0,0.0,1.0,0.0,@Blac_meek,"@saintnelo1 @MBuhari @realDonaldTrump Why did you tag only Donald Trump?

I thought you wanted to tag the whole world ni since all of them live in Aso Villa..

Oniranu",2020-04-01 22:22:13,en,,0.0,0.0,@saintnelo1,Kennyblac,"Project consultant, Writer, life lover and a football lover. I'm not impressed by material things, degrees or titles other than being contended. Team Arsenal",8526.0,11329.0,1976.0,2506.0,1.0,False,,
0.0,0.0,1.0,0.0,@OmotolaniAdeda3,@KaeGrin @odein4 @nanyachibor @giwa_abdulazeez @TosinOlugbenga @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct I swear.... I kept reading and reading.... Looking for someone that will get it 😂,2020-04-01 22:22:11,en,,1.0,0.0,@KaeGrin,OMOTOLANI 🇳🇬🇳🇬🇳🇬,Be the angel you hope to meet ☺,100611.0,101254.0,2996.0,4194.0,2.0,False,,
0.0,0.0,1.0,0.0,@Blessonate,@tolanu4gud @Adeolu16572819 @renoomokri @NGRPresident @GarShehu @GEJonathan @MBuhari The guy is every where with the same message.,2020-04-01 22:22:05,en,,0.0,0.0,@tolanu4gud,Pundit,Media Practitioner. Political Pundit. Entertainment Enthusiast.,19335.0,56646.0,4277.0,1928.0,7.0,False,,
0.0,0.0,1.0,0.0,@Amaklin,"@BashirAhmaad @MBuhari @FMHDSD Story storrrrry, storrrrrrry! Abeg! How did you identify them? When did you start gathering the data? All na wash!",2020-04-01 22:22:03,en,,0.0,0.0,@BashirAhmaad,Ugwu Linda,Cool & Loving,25.0,208.0,200.0,14.0,0.0,False,,
0.146,0.0,0.854,0.4404,@leinadsway,"@amarachievarist @renoomokri @MBuhari 10k will go along way for me this lockdown
Ajah Daniel
0032292008
Access bank
Thanks",2020-04-01 22:22:01,en,,0.0,0.0,@amarachievarist,ajah daniel,,251.0,41.0,129.0,91.0,0.0,False,,
0.286,0.0,0.714,0.1531,@okusamiyemi,@SympLySimi @MBuhari Egungun be careful,2020-04-01 22:21:55,en,,0.0,0.0,@SympLySimi,Okusami Godwin,"Precambrian Geologist👷 Sarcastic Personality😅 Lovable Gene💓 Unadulterated love for Mummy💕
 Family lover💖 Arsenal Football club🤗
God over Everything!!",63.0,29.0,78.0,9.0,0.0,False,,
0.091,0.315,0.594,-0.7506,@aaf0f69300e74c7,@classykayce @marvelchinonso @renoomokri @MBuhari Poor word is making people act foolishly yet they need the money. My dear they are poor,2020-04-01 22:21:44,en,,0.0,0.0,@classykayce,Donvix De Billionaire,For land in FCT call Samari 08069081100,1143.0,997.0,349.0,84.0,0.0,False,,
0.0,0.0,1.0,0.0,@Ritachyka1,"@renoomokri @MBuhari ,😆😆😆😅😅😅😅",2020-04-01 22:21:43,und,,0.0,0.0,@renoomokri,Ritachyka,The heart of a king...,172.0,636.0,531.0,51.0,0.0,False,,
0.18,0.122,0.698,0.2481,@Fhojay1,"@renoomokri @NGRPresident @GarShehu @GEJonathan @MBuhari @GEJonathan warned us,about a choice between progress and retrogression!

#BuhariTormentor",2020-04-01 22:21:35,en,,2.0,0.0,@renoomokri,ola_jay,Lover of God| Accountant|in his will is my peace 💝💝,490.0,913.0,1187.0,969.0,0.0,False,,
0.27,0.0,0.73,0.9042,@SagayFunke,"@MBuhari @MBuhari China gave its citizen 30trillion, 
America 40trillion,
 UAE 25 trillion, 
Nigeria sit at home with military force, you are giving #5000 hand to hand, when will the citizens of this country sing praises of you",2020-04-01 22:21:23,en,,0.0,0.0,@MBuhari,funke sagay,,112.0,93.0,109.0,5.0,0.0,False,,
0.0,0.0,1.0,0.0,@BoseMusari,@SympLySimi @MBuhari If u ask me na who i go ask 🤷🏻,2020-04-01 22:21:23,en,,0.0,0.0,@SympLySimi,Musari bose,,36.0,96.0,156.0,19.0,0.0,False,,
0.294,0.0,0.706,0.3612,@HUPcct,@Reginaldsnows @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari Thank you.,2020-04-01 22:21:04,en,,1.0,0.0,@Reginaldsnows,Household Uplifting Programme (HUP),Household Uplifting Programme is one of the four National Social Investment Programmes (N-SIP) of the Buhari Administration targeted at the poor and vulnerable.,1167.0,105.0,367.0,10542.0,6.0,False,,
0.0,0.481,0.519,-0.7579,@aloy_001,@BashirAhmaad @MBuhari @FMHDSD This is a failed and  fraudulent Government.,2020-04-01 22:20:58,en,,0.0,0.0,@BashirAhmaad,ALOY,,491.0,5226.0,1060.0,183.0,1.0,False,,
0.115,0.0,0.885,0.296,@DonPappyJosh,@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Political shenanigans and ostentatious disposition. Use our BVN(s)  and let's share the money,2020-04-01 22:20:51,en,,0.0,0.0,@BashirAhmaad,JOSHUA AYODABOMI,"Historian, Philosopher, Communicator, Journalist, Newscaster, Chartered Manager ,potential politician, @Chelseafc fan & an alumnus of the UNIBADAN🎓.",3725.0,1951.0,1194.0,200.0,1.0,False,,
0.0,0.091,0.909,-0.296,@AishaYesufu,"Before you sleep, let me remind you that Dadiyata has been missing for 8 months today.
#WhereIsDadiyata?
#AbductedAugust1st2019
@elrufai @MBuhari @PoliceNG @HQNigerianArmy @DefenceInfoNG https://t.co/PJ7aqTLwJx",2020-04-01 22:20:41,en,,46.0,32.0,,Aisha Yesufu,"I do not do Labels. I am ME. I say it as it is. My mum says in my court nobody wins.
You would either love me or hate me and either one is perfectly okay!",269256.0,13945.0,389.0,173835.0,373.0,False,,
0.0,0.274,0.726,-0.5267,@Tina_tinny99,@cpaul126 @The_Seeker76 @BOGbadamosi @MBuhari 😂 😂 😂 😂 ma you are wicked oh https://t.co/Qdgvonq9mg,2020-04-01 22:20:40,en,,2.0,1.0,@cpaul126,Tina_tina,being unique is what makes us different. accepting our difference makes us special I may not have what you want because these is MEE am not perfect.😀😃😃😃😃.,51101.0,118715.0,118.0,1438.0,2.0,False,,
